state,district,category,type,crimes,year
Sarawak,Matu Daro,property,theft_vehicle_lorry,0,2021
Sarawak,Matu Daro,property,theft_vehicle_lorry,0,2022
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2016
Sarawak,Matu Daro,property,theft_vehicle_motorcar,1,2017
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2018
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2019
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2020
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2021
Sarawak,Matu Daro,property,theft_vehicle_motorcar,0,2022
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2,2016
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,4,2017
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,9,2018
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,5,2019
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,0,2020
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,1,2021
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,3,2022
Sarawak,Meradong,assault,all,7,2016
Sarawak,Meradong,assault,all,7,2017
Sarawak,Meradong,assault,all,30,2018
Sarawak,Meradong,assault,all,13,2019
Sarawak,Meradong,assault,all,8,2020
Sarawak,Meradong,assault,all,3,2021
Sarawak,Meradong,assault,all,3,2022
Sarawak,Meradong,assault,causing_injury,3,2016
Sarawak,Meradong,assault,causing_injury,5,2017
Sarawak,Meradong,assault,causing_injury,27,2018
Sarawak,Meradong,assault,causing_injury,4,2019
Sarawak,Meradong,assault,causing_injury,3,2020
Sarawak,Meradong,assault,causing_injury,2,2021
Sarawak,Meradong,assault,causing_injury,2,2022
Sarawak,Meradong,assault,murder,0,2016
Sarawak,Meradong,assault,murder,1,2017
Sarawak,Meradong,assault,murder,0,2018
Sarawak,Meradong,assault,murder,0,2019
Sarawak,Meradong,assault,murder,0,2020
Sarawak,Meradong,assault,murder,0,2021
Sarawak,Meradong,assault,murder,0,2022
Sarawak,Meradong,assault,rape,1,2016
Sarawak,Meradong,assault,rape,1,2017
Sarawak,Meradong,assault,rape,1,2018
Sarawak,Meradong,assault,rape,2,2019
Sarawak,Meradong,assault,rape,3,2020
Sarawak,Meradong,assault,rape,0,2021
Sarawak,Meradong,assault,rape,0,2022
Sarawak,Meradong,assault,robbery_gang_armed,0,2016
Sarawak,Meradong,assault,robbery_gang_armed,0,2017
Sarawak,Meradong,assault,robbery_gang_armed,0,2018
Sarawak,Meradong,assault,robbery_gang_armed,1,2019
Sarawak,Meradong,assault,robbery_gang_armed,0,2020
Sarawak,Meradong,assault,robbery_gang_armed,0,2021
Sarawak,Meradong,assault,robbery_gang_armed,0,2022
Sarawak,Meradong,assault,robbery_gang_unarmed,3,2016
Sarawak,Meradong,assault,robbery_gang_unarmed,0,2017
Sarawak,Meradong,assault,robbery_gang_unarmed,1,2018
Sarawak,Meradong,assault,robbery_gang_unarmed,5,2019
Sarawak,Meradong,assault,robbery_gang_unarmed,0,2020
Sarawak,Meradong,assault,robbery_gang_unarmed,0,2021
Sarawak,Meradong,assault,robbery_gang_unarmed,1,2022
Sarawak,Meradong,assault,robbery_solo_armed,0,2016
Sarawak,Meradong,assault,robbery_solo_armed,0,2017
Sarawak,Meradong,assault,robbery_solo_armed,0,2018
Sarawak,Meradong,assault,robbery_solo_armed,0,2019
Sarawak,Meradong,assault,robbery_solo_armed,0,2020
Sarawak,Meradong,assault,robbery_solo_armed,0,2021
Sarawak,Meradong,assault,robbery_solo_armed,0,2022
Sarawak,Meradong,assault,robbery_solo_unarmed,0,2016
Sarawak,Meradong,assault,robbery_solo_unarmed,0,2017
Sarawak,Meradong,assault,robbery_solo_unarmed,1,2018
Sarawak,Meradong,assault,robbery_solo_unarmed,1,2019
Sarawak,Meradong,assault,robbery_solo_unarmed,2,2020
Sarawak,Meradong,assault,robbery_solo_unarmed,1,2021
Sarawak,Meradong,assault,robbery_solo_unarmed,0,2022
Sarawak,Meradong,property,all,28,2016
Sarawak,Meradong,property,all,30,2017
Sarawak,Meradong,property,all,37,2018
Sarawak,Meradong,property,all,46,2019
Sarawak,Meradong,property,all,42,2020
Sarawak,Meradong,property,all,23,2021
Sarawak,Meradong,property,all,19,2022
Sarawak,Meradong,property,break_in,6,2016
Sarawak,Meradong,property,break_in,6,2017
Sarawak,Meradong,property,break_in,13,2018
Sarawak,Meradong,property,break_in,24,2019
Sarawak,Meradong,property,break_in,11,2020
Sarawak,Meradong,property,break_in,4,2021
Sarawak,Meradong,property,break_in,8,2022
Sarawak,Meradong,property,theft_other,7,2016
Sarawak,Meradong,property,theft_other,8,2017
Sarawak,Meradong,property,theft_other,13,2018
Sarawak,Meradong,property,theft_other,14,2019
Sarawak,Meradong,property,theft_other,21,2020
Sarawak,Meradong,property,theft_other,18,2021
Sarawak,Meradong,property,theft_other,7,2022
Sarawak,Meradong,property,theft_vehicle_lorry,1,2016
Sarawak,Meradong,property,theft_vehicle_lorry,0,2017
Sarawak,Meradong,property,theft_vehicle_lorry,2,2018
Sarawak,Meradong,property,theft_vehicle_lorry,3,2019
Sarawak,Meradong,property,theft_vehicle_lorry,0,2020
Sarawak,Meradong,property,theft_vehicle_lorry,0,2021
Sarawak,Meradong,property,theft_vehicle_lorry,1,2022
Sarawak,Meradong,property,theft_vehicle_motorcar,7,2016
Sarawak,Meradong,property,theft_vehicle_motorcar,3,2017
Sarawak,Meradong,property,theft_vehicle_motorcar,1,2018
Sarawak,Meradong,property,theft_vehicle_motorcar,2,2019
Sarawak,Meradong,property,theft_vehicle_motorcar,1,2020
Sarawak,Meradong,property,theft_vehicle_motorcar,1,2021
Sarawak,Meradong,property,theft_vehicle_motorcar,0,2022
Sarawak,Meradong,property,theft_vehicle_motorcycle,7,2016
Sarawak,Meradong,property,theft_vehicle_motorcycle,13,2017
Sarawak,Meradong,property,theft_vehicle_motorcycle,8,2018
Sarawak,Meradong,property,theft_vehicle_motorcycle,3,2019
Sarawak,Meradong,property,theft_vehicle_motorcycle,9,2020
Sarawak,Meradong,property,theft_vehicle_motorcycle,0,2021
Sarawak,Meradong,property,theft_vehicle_motorcycle,3,2022
Sarawak,Miri,assault,all,187,2016
Sarawak,Miri,assault,all,163,2017
Sarawak,Miri,assault,all,74,2018
Sarawak,Miri,assault,all,168,2019
Sarawak,Miri,assault,all,122,2020
Sarawak,Miri,assault,all,88,2021
Sarawak,Miri,assault,all,64,2022
Sarawak,Miri,assault,causing_injury,84,2016
Sarawak,Miri,assault,causing_injury,61,2017
Sarawak,Miri,assault,causing_injury,1,2018
Sarawak,Miri,assault,causing_injury,73,2019
Sarawak,Miri,assault,causing_injury,56,2020
Sarawak,Miri,assault,causing_injury,54,2021
Sarawak,Miri,assault,causing_injury,34,2022
Sarawak,Miri,assault,murder,2,2016
Sarawak,Miri,assault,murder,7,2017
Sarawak,Miri,assault,murder,3,2018
Sarawak,Miri,assault,murder,2,2019
Sarawak,Miri,assault,murder,1,2020
Sarawak,Miri,assault,murder,2,2021
Sarawak,Miri,assault,murder,4,2022
Sarawak,Miri,assault,rape,18,2016
Sarawak,Miri,assault,rape,27,2017
Sarawak,Miri,assault,rape,20,2018
Sarawak,Miri,assault,rape,17,2019
Sarawak,Miri,assault,rape,22,2020
Sarawak,Miri,assault,rape,21,2021
Sarawak,Miri,assault,rape,15,2022
Sarawak,Miri,assault,robbery_gang_armed,2,2016
Sarawak,Miri,assault,robbery_gang_armed,0,2017
Sarawak,Miri,assault,robbery_gang_armed,0,2018
Sarawak,Miri,assault,robbery_gang_armed,1,2019
Sarawak,Miri,assault,robbery_gang_armed,0,2020
Sarawak,Miri,assault,robbery_gang_armed,0,2021
Sarawak,Miri,assault,robbery_gang_armed,0,2022
Sarawak,Miri,assault,robbery_gang_unarmed,51,2016
Sarawak,Miri,assault,robbery_gang_unarmed,49,2017
Sarawak,Miri,assault,robbery_gang_unarmed,33,2018
Sarawak,Miri,assault,robbery_gang_unarmed,38,2019
Sarawak,Miri,assault,robbery_gang_unarmed,15,2020
Sarawak,Miri,assault,robbery_gang_unarmed,8,2021
Sarawak,Miri,assault,robbery_gang_unarmed,7,2022
Sarawak,Miri,assault,robbery_solo_armed,2,2016
Sarawak,Miri,assault,robbery_solo_armed,0,2017
Sarawak,Miri,assault,robbery_solo_armed,0,2018
Sarawak,Miri,assault,robbery_solo_armed,0,2019
Sarawak,Miri,assault,robbery_solo_armed,0,2020
Sarawak,Miri,assault,robbery_solo_armed,0,2021
Sarawak,Miri,assault,robbery_solo_armed,0,2022
Sarawak,Miri,assault,robbery_solo_unarmed,28,2016
Sarawak,Miri,assault,robbery_solo_unarmed,19,2017
Sarawak,Miri,assault,robbery_solo_unarmed,17,2018
Sarawak,Miri,assault,robbery_solo_unarmed,37,2019
Sarawak,Miri,assault,robbery_solo_unarmed,28,2020
Sarawak,Miri,assault,robbery_solo_unarmed,3,2021
Sarawak,Miri,assault,robbery_solo_unarmed,4,2022
Sarawak,Miri,property,all,972,2016
Sarawak,Miri,property,all,815,2017
Sarawak,Miri,property,all,821,2018
Sarawak,Miri,property,all,802,2019
Sarawak,Miri,property,all,929,2020
Sarawak,Miri,property,all,481,2021
Sarawak,Miri,property,all,212,2022
Sarawak,Miri,property,break_in,372,2016
Sarawak,Miri,property,break_in,194,2017
Sarawak,Miri,property,break_in,267,2018
Sarawak,Miri,property,break_in,255,2019
Sarawak,Miri,property,break_in,361,2020
Sarawak,Miri,property,break_in,143,2021
Sarawak,Miri,property,break_in,40,2022
Sarawak,Miri,property,theft_other,193,2016
Sarawak,Miri,property,theft_other,237,2017
Sarawak,Miri,property,theft_other,287,2018
Sarawak,Miri,property,theft_other,311,2019
Sarawak,Miri,property,theft_other,424,2020
Sarawak,Miri,property,theft_other,263,2021
Sarawak,Miri,property,theft_other,125,2022
Sarawak,Miri,property,theft_vehicle_lorry,28,2016
Sarawak,Miri,property,theft_vehicle_lorry,18,2017
Sarawak,Miri,property,theft_vehicle_lorry,6,2018
Sarawak,Miri,property,theft_vehicle_lorry,6,2019
Sarawak,Miri,property,theft_vehicle_lorry,0,2020
Sarawak,Miri,property,theft_vehicle_lorry,3,2021
Sarawak,Miri,property,theft_vehicle_lorry,1,2022
Sarawak,Miri,property,theft_vehicle_motorcar,135,2016
Sarawak,Miri,property,theft_vehicle_motorcar,77,2017
Sarawak,Miri,property,theft_vehicle_motorcar,75,2018
Sarawak,Miri,property,theft_vehicle_motorcar,45,2019
Sarawak,Miri,property,theft_vehicle_motorcar,31,2020
Sarawak,Miri,property,theft_vehicle_motorcar,20,2021
Sarawak,Miri,property,theft_vehicle_motorcar,15,2022
Sarawak,Miri,property,theft_vehicle_motorcycle,244,2016
Sarawak,Miri,property,theft_vehicle_motorcycle,289,2017
Sarawak,Miri,property,theft_vehicle_motorcycle,186,2018
Sarawak,Miri,property,theft_vehicle_motorcycle,185,2019
Sarawak,Miri,property,theft_vehicle_motorcycle,113,2020
Sarawak,Miri,property,theft_vehicle_motorcycle,52,2021
Sarawak,Miri,property,theft_vehicle_motorcycle,31,2022
Sarawak,Mukah,assault,all,17,2016
Sarawak,Mukah,assault,all,10,2017
Sarawak,Mukah,assault,all,13,2018
Sarawak,Mukah,assault,all,7,2019
Sarawak,Mukah,assault,all,7,2020
Sarawak,Mukah,assault,all,14,2021
Sarawak,Mukah,assault,all,6,2022
Sarawak,Mukah,assault,causing_injury,6,2016
Sarawak,Mukah,assault,causing_injury,5,2017
Sarawak,Mukah,assault,causing_injury,6,2018
Sarawak,Mukah,assault,causing_injury,1,2019
Sarawak,Mukah,assault,causing_injury,2,2020
Sarawak,Mukah,assault,causing_injury,7,2021
Sarawak,Mukah,assault,causing_injury,4,2022
Sarawak,Mukah,assault,murder,2,2016
Sarawak,Mukah,assault,murder,0,2017
Sarawak,Mukah,assault,murder,0,2018
Sarawak,Mukah,assault,murder,1,2019
Sarawak,Mukah,assault,murder,0,2020
Sarawak,Mukah,assault,murder,1,2021
Sarawak,Mukah,assault,murder,1,2022
Sarawak,Mukah,assault,rape,3,2016
Sarawak,Mukah,assault,rape,4,2017
Sarawak,Mukah,assault,rape,3,2018
Sarawak,Mukah,assault,rape,2,2019
Sarawak,Mukah,assault,rape,3,2020
Sarawak,Mukah,assault,rape,6,2021
Sarawak,Mukah,assault,rape,0,2022
Sarawak,Mukah,assault,robbery_gang_armed,0,2016
Sarawak,Mukah,assault,robbery_gang_armed,0,2017
Sarawak,Mukah,assault,robbery_gang_armed,1,2018
Sarawak,Mukah,assault,robbery_gang_armed,0,2019
Sarawak,Mukah,assault,robbery_gang_armed,0,2020
Sarawak,Mukah,assault,robbery_gang_armed,0,2021
Sarawak,Mukah,assault,robbery_gang_armed,0,2022
Sarawak,Mukah,assault,robbery_gang_unarmed,3,2016
Sarawak,Mukah,assault,robbery_gang_unarmed,0,2017
Sarawak,Mukah,assault,robbery_gang_unarmed,2,2018
Sarawak,Mukah,assault,robbery_gang_unarmed,1,2019
Sarawak,Mukah,assault,robbery_gang_unarmed,1,2020
Sarawak,Mukah,assault,robbery_gang_unarmed,0,2021
Sarawak,Mukah,assault,robbery_gang_unarmed,1,2022
Sarawak,Mukah,assault,robbery_solo_armed,0,2016
Sarawak,Mukah,assault,robbery_solo_armed,0,2017
Sarawak,Mukah,assault,robbery_solo_armed,0,2018
Sarawak,Mukah,assault,robbery_solo_armed,0,2019
Sarawak,Mukah,assault,robbery_solo_armed,0,2020
Sarawak,Mukah,assault,robbery_solo_armed,0,2021
Sarawak,Mukah,assault,robbery_solo_armed,0,2022
Sarawak,Mukah,assault,robbery_solo_unarmed,3,2016
Sarawak,Mukah,assault,robbery_solo_unarmed,1,2017
Sarawak,Mukah,assault,robbery_solo_unarmed,1,2018
Sarawak,Mukah,assault,robbery_solo_unarmed,2,2019
Sarawak,Mukah,assault,robbery_solo_unarmed,1,2020
Sarawak,Mukah,assault,robbery_solo_unarmed,0,2021
Sarawak,Mukah,assault,robbery_solo_unarmed,0,2022
Sarawak,Mukah,property,all,64,2016
Sarawak,Mukah,property,all,74,2017
Sarawak,Mukah,property,all,83,2018
Sarawak,Mukah,property,all,90,2019
Sarawak,Mukah,property,all,54,2020
Sarawak,Mukah,property,all,41,2021
Sarawak,Mukah,property,all,32,2022
Sarawak,Mukah,property,break_in,17,2016
Sarawak,Mukah,property,break_in,16,2017
Sarawak,Mukah,property,break_in,16,2018
Sarawak,Mukah,property,break_in,38,2019
Sarawak,Mukah,property,break_in,23,2020
Sarawak,Mukah,property,break_in,14,2021
Sarawak,Mukah,property,break_in,8,2022
Sarawak,Mukah,property,theft_other,13,2016
Sarawak,Mukah,property,theft_other,15,2017
Sarawak,Mukah,property,theft_other,36,2018
Sarawak,Mukah,property,theft_other,40,2019
Sarawak,Mukah,property,theft_other,24,2020
Sarawak,Mukah,property,theft_other,17,2021
Sarawak,Mukah,property,theft_other,10,2022
Sarawak,Mukah,property,theft_vehicle_lorry,13,2016
Sarawak,Mukah,property,theft_vehicle_lorry,4,2017
Sarawak,Mukah,property,theft_vehicle_lorry,0,2018
Sarawak,Mukah,property,theft_vehicle_lorry,1,2019
Sarawak,Mukah,property,theft_vehicle_lorry,2,2020
Sarawak,Mukah,property,theft_vehicle_lorry,0,2021
Sarawak,Mukah,property,theft_vehicle_lorry,1,2022
Sarawak,Mukah,property,theft_vehicle_motorcar,6,2016
Sarawak,Mukah,property,theft_vehicle_motorcar,9,2017
Sarawak,Mukah,property,theft_vehicle_motorcar,2,2018
Sarawak,Mukah,property,theft_vehicle_motorcar,5,2019
Sarawak,Mukah,property,theft_vehicle_motorcar,0,2020
Sarawak,Mukah,property,theft_vehicle_motorcar,0,2021
Sarawak,Mukah,property,theft_vehicle_motorcar,8,2022
Sarawak,Mukah,property,theft_vehicle_motorcycle,15,2016
Sarawak,Mukah,property,theft_vehicle_motorcycle,30,2017
Sarawak,Mukah,property,theft_vehicle_motorcycle,29,2018
Sarawak,Mukah,property,theft_vehicle_motorcycle,6,2019
Sarawak,Mukah,property,theft_vehicle_motorcycle,5,2020
Sarawak,Mukah,property,theft_vehicle_motorcycle,10,2021
Sarawak,Mukah,property,theft_vehicle_motorcycle,5,2022
Sarawak,Padawan,assault,all,105,2016
Sarawak,Padawan,assault,all,78,2017
Sarawak,Padawan,assault,all,60,2018
Sarawak,Padawan,assault,all,84,2019
Sarawak,Padawan,assault,all,79,2020
Sarawak,Padawan,assault,all,100,2021
Sarawak,Padawan,assault,all,99,2022
Sarawak,Padawan,assault,causing_injury,29,2016
Sarawak,Padawan,assault,causing_injury,26,2017
Sarawak,Padawan,assault,causing_injury,5,2018
Sarawak,Padawan,assault,causing_injury,29,2019
Sarawak,Padawan,assault,causing_injury,26,2020
Sarawak,Padawan,assault,causing_injury,43,2021
Sarawak,Padawan,assault,causing_injury,53,2022
Sarawak,Padawan,assault,murder,2,2016
Sarawak,Padawan,assault,murder,3,2017
Sarawak,Padawan,assault,murder,0,2018
Sarawak,Padawan,assault,murder,1,2019
Sarawak,Padawan,assault,murder,2,2020
Sarawak,Padawan,assault,murder,2,2021
Sarawak,Padawan,assault,murder,4,2022
Sarawak,Padawan,assault,rape,19,2016
Sarawak,Padawan,assault,rape,10,2017
Sarawak,Padawan,assault,rape,13,2018
Sarawak,Padawan,assault,rape,15,2019
Sarawak,Padawan,assault,rape,12,2020
Sarawak,Padawan,assault,rape,19,2021
Sarawak,Padawan,assault,rape,13,2022
Sarawak,Padawan,assault,robbery_gang_armed,1,2016
Sarawak,Padawan,assault,robbery_gang_armed,0,2017
Sarawak,Padawan,assault,robbery_gang_armed,0,2018
Sarawak,Padawan,assault,robbery_gang_armed,0,2019
Sarawak,Padawan,assault,robbery_gang_armed,0,2020
Sarawak,Padawan,assault,robbery_gang_armed,0,2021
Sarawak,Padawan,assault,robbery_gang_armed,0,2022
Sarawak,Padawan,assault,robbery_gang_unarmed,47,2016
Sarawak,Padawan,assault,robbery_gang_unarmed,33,2017
Sarawak,Padawan,assault,robbery_gang_unarmed,32,2018
Sarawak,Padawan,assault,robbery_gang_unarmed,30,2019
Sarawak,Padawan,assault,robbery_gang_unarmed,12,2020
Sarawak,Padawan,assault,robbery_gang_unarmed,25,2021
Sarawak,Padawan,assault,robbery_gang_unarmed,15,2022
Sarawak,Padawan,assault,robbery_solo_armed,0,2016
Sarawak,Padawan,assault,robbery_solo_armed,0,2017
Sarawak,Padawan,assault,robbery_solo_armed,0,2018
Sarawak,Padawan,assault,robbery_solo_armed,0,2019
Sarawak,Padawan,assault,robbery_solo_armed,0,2020
Sarawak,Padawan,assault,robbery_solo_armed,0,2021
Sarawak,Padawan,assault,robbery_solo_armed,0,2022
Sarawak,Padawan,assault,robbery_solo_unarmed,7,2016
Sarawak,Padawan,assault,robbery_solo_unarmed,6,2017
Sarawak,Padawan,assault,robbery_solo_unarmed,10,2018
Sarawak,Padawan,assault,robbery_solo_unarmed,9,2019
Sarawak,Padawan,assault,robbery_solo_unarmed,27,2020
Sarawak,Padawan,assault,robbery_solo_unarmed,11,2021
Sarawak,Padawan,assault,robbery_solo_unarmed,14,2022
Sarawak,Padawan,property,all,801,2016
Sarawak,Padawan,property,all,830,2017
Sarawak,Padawan,property,all,720,2018
Sarawak,Padawan,property,all,699,2019
Sarawak,Padawan,property,all,724,2020
Sarawak,Padawan,property,all,672,2021
Sarawak,Padawan,property,all,609,2022
Sarawak,Padawan,property,break_in,136,2016
Sarawak,Padawan,property,break_in,89,2017
Sarawak,Padawan,property,break_in,244,2018
Sarawak,Padawan,property,break_in,190,2019
Sarawak,Padawan,property,break_in,304,2020
Sarawak,Padawan,property,break_in,251,2021
Sarawak,Padawan,property,break_in,177,2022
Sarawak,Padawan,property,theft_other,115,2016
Sarawak,Padawan,property,theft_other,74,2017
Sarawak,Padawan,property,theft_other,129,2018
Sarawak,Padawan,property,theft_other,138,2019
Sarawak,Padawan,property,theft_other,183,2020
Sarawak,Padawan,property,theft_other,274,2021
Sarawak,Padawan,property,theft_other,189,2022
Sarawak,Padawan,property,theft_vehicle_lorry,27,2016
Sarawak,Padawan,property,theft_vehicle_lorry,12,2017
Sarawak,Padawan,property,theft_vehicle_lorry,12,2018
Sarawak,Padawan,property,theft_vehicle_lorry,13,2019
Sarawak,Padawan,property,theft_vehicle_lorry,11,2020
Sarawak,Padawan,property,theft_vehicle_lorry,4,2021
Sarawak,Padawan,property,theft_vehicle_lorry,2,2022
Sarawak,Padawan,property,theft_vehicle_motorcar,143,2016
Sarawak,Padawan,property,theft_vehicle_motorcar,114,2017
Sarawak,Padawan,property,theft_vehicle_motorcar,95,2018
Sarawak,Padawan,property,theft_vehicle_motorcar,119,2019
Sarawak,Padawan,property,theft_vehicle_motorcar,49,2020
Sarawak,Padawan,property,theft_vehicle_motorcar,41,2021
Sarawak,Padawan,property,theft_vehicle_motorcar,71,2022
Sarawak,Padawan,property,theft_vehicle_motorcycle,380,2016
Sarawak,Padawan,property,theft_vehicle_motorcycle,541,2017
Sarawak,Padawan,property,theft_vehicle_motorcycle,240,2018
Sarawak,Padawan,property,theft_vehicle_motorcycle,239,2019
Sarawak,Padawan,property,theft_vehicle_motorcycle,177,2020
Sarawak,Padawan,property,theft_vehicle_motorcycle,102,2021
Sarawak,Padawan,property,theft_vehicle_motorcycle,170,2022
Sarawak,Saratok,assault,all,1,2016
Sarawak,Saratok,assault,all,8,2017
Sarawak,Saratok,assault,all,11,2018
Sarawak,Saratok,assault,all,8,2019
Sarawak,Saratok,assault,all,4,2020
Sarawak,Saratok,assault,all,8,2021
Sarawak,Saratok,assault,all,3,2022
Sarawak,Saratok,assault,causing_injury,1,2016
Sarawak,Saratok,assault,causing_injury,1,2017
Sarawak,Saratok,assault,causing_injury,5,2018
Sarawak,Saratok,assault,causing_injury,3,2019
Sarawak,Saratok,assault,causing_injury,3,2020
Sarawak,Saratok,assault,causing_injury,6,2021
Sarawak,Saratok,assault,causing_injury,3,2022
Sarawak,Saratok,assault,murder,0,2016
Sarawak,Saratok,assault,murder,0,2017
Sarawak,Saratok,assault,murder,1,2018
Sarawak,Saratok,assault,murder,0,2019
Sarawak,Saratok,assault,murder,0,2020
Sarawak,Saratok,assault,murder,0,2021
Sarawak,Saratok,assault,murder,0,2022
Sarawak,Saratok,assault,rape,0,2016
Sarawak,Saratok,assault,rape,6,2017
Sarawak,Saratok,assault,rape,2,2018
Sarawak,Saratok,assault,rape,1,2019
Sarawak,Saratok,assault,rape,1,2020
Sarawak,Saratok,assault,rape,2,2021
Sarawak,Saratok,assault,rape,0,2022
Sarawak,Saratok,assault,robbery_gang_armed,0,2016
Sarawak,Saratok,assault,robbery_gang_armed,0,2017
Sarawak,Saratok,assault,robbery_gang_armed,0,2018
Sarawak,Saratok,assault,robbery_gang_armed,0,2019
Sarawak,Saratok,assault,robbery_gang_armed,0,2020
Sarawak,Saratok,assault,robbery_gang_armed,0,2021
Sarawak,Saratok,assault,robbery_gang_armed,0,2022
Sarawak,Saratok,assault,robbery_gang_unarmed,0,2016
Sarawak,Saratok,assault,robbery_gang_unarmed,1,2017
Sarawak,Saratok,assault,robbery_gang_unarmed,3,2018
Sarawak,Saratok,assault,robbery_gang_unarmed,4,2019
Sarawak,Saratok,assault,robbery_gang_unarmed,0,2020
Sarawak,Saratok,assault,robbery_gang_unarmed,0,2021
Sarawak,Saratok,assault,robbery_gang_unarmed,0,2022
Sarawak,Saratok,assault,robbery_solo_armed,0,2016
Sarawak,Saratok,assault,robbery_solo_armed,0,2017
Sarawak,Saratok,assault,robbery_solo_armed,0,2018
Sarawak,Saratok,assault,robbery_solo_armed,0,2019
Sarawak,Saratok,assault,robbery_solo_armed,0,2020
Sarawak,Saratok,assault,robbery_solo_armed,0,2021
Sarawak,Saratok,assault,robbery_solo_armed,0,2022
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2016
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2017
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2018
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2019
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2020
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2021
Sarawak,Saratok,assault,robbery_solo_unarmed,0,2022
Sarawak,Saratok,property,all,31,2016
Sarawak,Saratok,property,all,26,2017
Sarawak,Saratok,property,all,14,2018
Sarawak,Saratok,property,all,25,2019
Sarawak,Saratok,property,all,51,2020
Sarawak,Saratok,property,all,31,2021
Sarawak,Saratok,property,all,38,2022
Sarawak,Saratok,property,break_in,10,2016
Sarawak,Saratok,property,break_in,8,2017
Sarawak,Saratok,property,break_in,6,2018
Sarawak,Saratok,property,break_in,13,2019
Sarawak,Saratok,property,break_in,26,2020
Sarawak,Saratok,property,break_in,18,2021
Sarawak,Saratok,property,break_in,14,2022
Sarawak,Saratok,property,theft_other,8,2016
Sarawak,Saratok,property,theft_other,2,2017
Sarawak,Saratok,property,theft_other,5,2018
Sarawak,Saratok,property,theft_other,8,2019
Sarawak,Saratok,property,theft_other,21,2020
Sarawak,Saratok,property,theft_other,13,2021
Sarawak,Saratok,property,theft_other,18,2022
Sarawak,Saratok,property,theft_vehicle_lorry,0,2016
Sarawak,Saratok,property,theft_vehicle_lorry,1,2017
Sarawak,Saratok,property,theft_vehicle_lorry,1,2018
Sarawak,Saratok,property,theft_vehicle_lorry,0,2019
Sarawak,Saratok,property,theft_vehicle_lorry,0,2020
Sarawak,Saratok,property,theft_vehicle_lorry,0,2021
Sarawak,Saratok,property,theft_vehicle_lorry,0,2022
Sarawak,Saratok,property,theft_vehicle_motorcar,1,2016
Sarawak,Saratok,property,theft_vehicle_motorcar,1,2017
Sarawak,Saratok,property,theft_vehicle_motorcar,0,2018
Sarawak,Saratok,property,theft_vehicle_motorcar,0,2019
Sarawak,Saratok,property,theft_vehicle_motorcar,0,2020
Sarawak,Saratok,property,theft_vehicle_motorcar,0,2021
Sarawak,Saratok,property,theft_vehicle_motorcar,2,2022
Sarawak,Saratok,property,theft_vehicle_motorcycle,12,2016
Sarawak,Saratok,property,theft_vehicle_motorcycle,14,2017
Sarawak,Saratok,property,theft_vehicle_motorcycle,2,2018
Sarawak,Saratok,property,theft_vehicle_motorcycle,4,2019
Sarawak,Saratok,property,theft_vehicle_motorcycle,4,2020
Sarawak,Saratok,property,theft_vehicle_motorcycle,0,2021
Sarawak,Saratok,property,theft_vehicle_motorcycle,4,2022
Sarawak,Sarikei,assault,all,26,2016
Sarawak,Sarikei,assault,all,28,2017
Sarawak,Sarikei,assault,all,9,2018
Sarawak,Sarikei,assault,all,18,2019
Sarawak,Sarikei,assault,all,11,2020
Sarawak,Sarikei,assault,all,9,2021
Sarawak,Sarikei,assault,all,5,2022
Sarawak,Sarikei,assault,causing_injury,16,2016
Sarawak,Sarikei,assault,causing_injury,11,2017
Sarawak,Sarikei,assault,causing_injury,0,2018
Sarawak,Sarikei,assault,causing_injury,9,2019
Sarawak,Sarikei,assault,causing_injury,8,2020
Sarawak,Sarikei,assault,causing_injury,4,2021
Sarawak,Sarikei,assault,causing_injury,1,2022
Sarawak,Sarikei,assault,murder,0,2016
Sarawak,Sarikei,assault,murder,1,2017
Sarawak,Sarikei,assault,murder,0,2018
Sarawak,Sarikei,assault,murder,0,2019
Sarawak,Sarikei,assault,murder,0,2020
Sarawak,Sarikei,assault,murder,1,2021
Sarawak,Sarikei,assault,murder,1,2022
Sarawak,Sarikei,assault,rape,3,2016
Sarawak,Sarikei,assault,rape,7,2017
Sarawak,Sarikei,assault,rape,4,2018
Sarawak,Sarikei,assault,rape,2,2019
Sarawak,Sarikei,assault,rape,0,2020
Sarawak,Sarikei,assault,rape,2,2021
Sarawak,Sarikei,assault,rape,1,2022
